,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
64,2021-05-08,1620450000,68.0,45.0,59.6,68.0,37.9,58.8,39.3,48.0,0.103,100.0,12.5,['rain'],0.0,0.0,35.0,23.1,93.9,1008.5,78.8,9.6,167.2,14.6,7.0,,06:16:26,1620472586,20:30:51,1620523851,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs
65,2023-05-03,1683090000,80.1,36.0,59.2,79.1,35.5,58.0,32.8,41.2,0.0,0.0,0.0,,0.0,0.0,27.7,19.7,147.5,1011.3,0.0,9.9,311.4,26.6,9.0,10.0,06:29:32,1683113372,20:47:53,1683164873,0.43,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
66,2020-05-06,1588744800,65.0,42.2,48.5,65.0,34.5,45.7,30.5,51.1,0.0,0.0,0.0,,0.0,0.0,43.4,27.7,276.1,1019.1,36.1,9.9,137.9,11.9,9.0,,06:05:07,1588766707,20:45:03,1588819503,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBTM', 'E3848', 'KHLN', '72772024144', '72774024135']",obs
67,2019-05-15,1557896400,83.5,50.9,66.5,82.4,50.9,66.4,46.9,50.7,0.031,100.0,4.17,['rain'],0.0,0.0,38.9,26.3,169.4,1008.6,11.9,9.9,266.8,23.0,8.0,,06:08:37,1557918517,21:11:07,1557972667,0.39,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs
68,2021-05-25,1621922400,69.7,43.8,58.4,69.7,37.8,56.8,27.6,32.8,0.0,0.0,0.0,,0.0,0.0,36.6,25.0,273.2,1014.3,15.0,9.9,312.9,26.9,9.0,,05:32:45,1621942365,20:20:21,1621995621,0.48,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', '72061999999', 'NUNC2', '72097799999', '72564024018', 'BEYC2', 'KFEW', 'K1AW']",obs
69,2023-05-17,1684303200,67.9,52.1,59.7,67.9,52.1,59.7,42.4,55.3,0.083,100.0,12.5,['rain'],0.0,0.0,16.1,13.9,307.7,1019.1,38.1,8.3,184.0,15.8,6.0,10.0,05:51:54,1684324314,20:57:54,1684378674,0.93,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['KBTM', 'KHLN', 'MTM68', '72772024144', '72774024135', 'E5549']",obs
70,2023-05-17,1684303200,73.1,47.9,60.5,73.1,44.7,59.8,41.2,54.0,0.412,100.0,4.17,['rain'],0.0,0.0,26.0,17.2,323.6,1012.6,42.6,9.9,248.2,21.3,9.0,10.0,05:39:25,1684323565,20:12:37,1684375957,0.93,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"['KCYS', '72061999999', '72564024018', 'BEYC2', 'C2749', 'KFEW']",obs
71,2023-05-21,1684648800,84.8,54.0,69.3,82.0,54.0,68.9,41.4,39.1,0.039,100.0,4.17,['rain'],0.0,0.0,35.6,15.0,89.7,1015.7,14.3,9.3,242.0,21.1,9.0,10.0,05:47:36,1684669656,21:02:33,1684724553,0.07,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['EKHM8', 'KBTM', 'KHLN', '72772024144', '72774024135', 'E5549']",obs
72,2022-05-10,1652158800,73.1,50.0,60.0,73.1,50.0,60.0,40.4,51.8,0.0,0.0,0.0,,0.0,0.0,16.3,11.4,254.8,1014.8,44.0,9.9,295.1,25.5,9.0,10.0,06:19:58,1652181598,20:56:25,1652234185,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
73,2023-05-20,1684562400,85.9,51.2,68.7,82.9,51.2,68.0,40.0,38.0,0.0,0.0,0.0,,0.0,0.0,17.2,10.3,26.7,1019.5,5.8,7.7,268.8,23.3,8.0,10.0,05:48:38,1684583318,21:01:25,1684638085,0.04,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HRWM8', 'KHLN', '72772024144', '72774024135', 'E5549']",obs
74,2019-06-28,1561698000,95.0,76.9,85.4,103.5,76.9,90.3,71.1,63.4,0.0,0.0,0.0,,0.0,0.0,20.8,16.0,192.2,1013.5,2.1,9.9,300.0,25.6,8.0,,05:57:42,1561719462,21:02:24,1561773744,0.87,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', '72551594947', 'E7007', '72551014939', 'KAHQ', 'KLNK']",obs
75,2021-06-05,1622872800,84.8,58.9,71.0,82.0,58.9,70.6,38.5,32.5,0.0,0.0,0.0,,0.0,0.0,42.5,24.2,310.9,1004.8,0.0,9.9,322.5,27.9,9.0,,05:36:25,1622892985,21:17:24,1622949444,0.84,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HRWM8', 'E3848', 'KHLN', '72772024144', '72774024135']",obs
76,2020-06-11,1591855200,75.6,49.2,63.8,75.6,45.4,63.3,32.5,34.5,0.0,0.0,0.0,,0.0,0.0,20.8,15.1,281.9,1021.5,7.3,9.9,360.7,31.2,10.0,,05:26:17,1591874777,20:32:09,1591929129,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', '72061999999', '72564024018', 'BEYC2', 'C2749', 'AN792', 'KFEW']",obs
77,2020-06-14,1592110800,91.5,66.5,77.1,92.3,66.5,77.4,59.7,56.0,0.0,0.0,0.0,,0.0,0.0,42.1,30.5,134.9,1006.9,6.4,9.9,244.2,21.0,7.0,,05:48:24,1592131704,21:38:56,1592188736,0.79,Clear,Clear conditions throughout the day.,wind,"['KBIS', '72087100296', 'C2059', 'A2823', 'KY19', '72764024011']",obs
78,2021-06-28,1624860000,70.1,49.2,59.6,70.1,46.8,59.5,43.9,58.8,0.004,100.0,4.17,['rain'],0.0,0.0,33.1,18.7,355.7,1020.2,41.5,9.9,233.4,20.3,9.0,,05:29:19,1624879759,20:35:57,1624934157,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KCYS', '72061999999', 'NUNC2', '72097799999', '72564024018', 'C2749', 'KFEW', 'K1AW']",obs
79,2019-06-10,1560146400,75.8,47.9,61.2,75.8,46.4,61.0,35.2,40.3,0.0,0.0,0.0,,0.0,0.0,26.4,18.3,297.8,1024.2,69.1,9.9,182.5,15.6,7.0,,05:34:56,1560166496,21:20:27,1560223227,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBTM', 'HRWM8', 'HVMT', 'E3848', 'KHLN', '72772024144', '72774024135']",obs
80,2022-06-28,1656392400,81.5,52.5,68.6,81.0,52.5,68.6,51.3,56.3,0.0,0.0,0.0,,0.0,0.0,25.9,15.8,79.3,1019.0,1.3,9.9,346.1,29.9,9.0,10.0,05:51:28,1656413488,21:41:20,1656470480,0.0,Clear,Clear conditions throughout the day.,clear-day,"['K7L2', 'KBIS', '72087100296', 'C2059', '72093300318', 'KY19', '72764024011', 'MNDN8']",obs
81,2020-06-15,1592200800,82.0,54.1,68.3,79.7,54.1,68.1,30.2,25.5,0.0,0.0,0.0,,0.0,0.0,19.7,14.6,180.9,1011.5,3.3,9.9,225.8,19.3,5.0,,05:26:12,1592220372,20:33:50,1592274830,0.82,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', '72061999999', '72564024018', 'C2749', 'AN792', 'KFEW']",obs
82,2020-06-05,1591336800,78.2,48.8,64.6,78.2,47.7,64.4,40.0,41.7,0.0,0.0,0.0,,0.0,0.0,51.1,11.4,286.8,1008.6,6.9,9.9,271.3,23.3,10.0,,05:36:19,1591356979,21:17:34,1591413454,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HRWM8', 'E3848', 'KHLN', '72772024144', '72774024135']",obs
83,2023-06-08,1686200400,90.9,63.9,75.5,91.8,63.9,75.9,63.4,68.6,0.012,100.0,8.33,['rain'],0.0,0.0,36.3,18.2,95.9,1009.6,17.6,9.3,249.5,21.5,9.0,60.0,05:49:40,1686221380,21:35:09,1686278109,0.66,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011']",obs
84,2022-06-01,1654059600,72.0,41.0,56.4,72.0,37.1,55.4,37.2,55.5,0.0,0.0,0.0,,0.0,0.0,19.7,12.7,307.2,1019.8,0.0,9.9,302.0,26.2,9.0,10.0,06:00:17,1654081217,21:18:48,1654136328,0.07,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
85,2023-06-20,1687240800,80.0,52.0,66.9,78.9,52.0,66.8,45.0,49.7,0.0,0.0,0.0,,0.0,0.0,19.5,13.4,166.7,1008.3,4.9,9.8,216.5,18.9,7.0,10.0,05:26:43,1687260403,20:35:10,1687314910,0.08,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', '72061999999', '72564024018', 'BEYC2', 'C2749', 'KFEW']",obs
86,2021-06-05,1622869200,92.0,66.0,80.1,90.4,66.0,79.8,58.0,48.8,0.0,0.0,0.0,,0.0,0.0,31.0,19.6,193.8,1008.6,16.1,9.9,290.2,24.9,9.0,,05:56:05,1622890565,20:55:08,1622944508,0.84,Clear,Clear conditions throughout the day.,clear-day,"['72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs
87,2020-06-16,1592283600,92.0,66.8,79.3,92.7,66.8,79.5,59.5,52.9,0.0,0.0,0.0,,0.0,0.0,54.1,35.6,148.8,1006.1,0.0,9.9,336.0,29.1,9.0,,05:56:38,1592304998,21:28:02,1592360882,0.85,Clear,Clear conditions throughout the day.,wind,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
88,2020-06-11,1591855200,81.0,48.8,64.4,79.5,48.0,64.2,43.9,50.8,0.0,0.0,0.0,,0.0,0.0,35.7,12.7,99.9,1020.8,7.3,9.9,307.0,26.4,9.0,,05:34:36,1591875276,21:21:29,1591932089,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HRWM8', 'HVMT', 'E3848', 'KHLN', '72772024144', '72774024135']",obs
89,2020-06-29,1593410400,88.6,55.3,74.1,84.8,55.3,72.6,35.7,30.7,0.0,0.0,0.0,,0.0,0.0,40.3,21.5,229.1,997.4,1.6,9.9,324.5,28.0,9.0,,05:29:52,1593430192,20:35:51,1593484551,0.3,Clear,Clear conditions throughout the day.,clear-day,"['72564524022', '72476994035', 'NUNC2', 'BEYC2', 'C2749', 'KFEW', '72476824051', 'KCYS', 'KLAR', 'CPEC2', '72061999999', '72564024018', 'AN792']",obs
90,2023-06-04,1685854800,89.9,62.9,75.4,88.1,62.9,75.2,59.8,62.5,0.108,100.0,8.33,['rain'],0.0,0.0,34.4,19.5,29.5,1015.9,12.5,9.3,246.4,21.3,9.0,10.0,05:56:34,1685876194,20:54:12,1685930052,0.52,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['72094200323', '72551594947', 'ROFN1', 'E0651', '72551014939', 'KAHQ', 'KLNK']",obs
91,2020-06-23,1592888400,79.1,48.8,66.4,79.1,45.8,66.3,49.4,57.8,0.0,0.0,0.0,,0.0,0.0,21.9,12.7,337.6,1016.0,27.7,9.9,350.2,30.3,10.0,,05:57:55,1592909875,21:29:38,1592965778,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
92,2020-06-15,1592197200,82.5,60.4,73.4,80.4,60.4,73.1,51.7,51.7,0.0,0.0,0.0,,0.0,0.0,29.1,17.4,298.0,1011.2,0.0,9.9,300.8,26.1,8.0,,05:48:23,1592218103,21:39:21,1592275161,0.82,Clear,Clear conditions throughout the day.,clear-day,"['KBIS', '72087100296', 'C2059', 'A2823', 'KY19', '72764024011', 'MNDN8']",obs
93,2020-06-11,1591851600,89.0,56.1,73.3,87.2,56.1,72.7,51.0,48.1,0.0,0.0,0.0,,0.0,0.0,23.0,11.4,255.6,1020.9,0.0,9.9,307.6,26.6,9.0,,05:54:54,1591872894,20:58:36,1591927116,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs
94,2020-07-09,1594270800,86.0,65.0,76.9,86.6,65.0,77.7,63.8,65.9,0.568,100.0,12.5,['rain'],0.0,0.0,55.7,27.6,333.6,1010.3,10.3,9.6,284.3,24.6,9.0,,06:04:16,1594292656,20:59:48,1594346388,0.65,Rain,Clear conditions throughout the day with early morning rain.,rain,"['KBIE', '72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs
95,2019-07-02,1562043600,86.0,62.1,74.5,88.7,62.1,75.4,65.8,76.4,0.0,0.0,0.0,,0.0,0.0,18.3,10.3,119.8,1010.2,8.3,9.3,328.2,28.5,9.0,,06:01:33,1562065293,21:29:09,1562120949,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
96,2020-07-28,1595912400,86.6,54.9,71.9,84.7,54.9,71.5,54.4,58.4,0.0,0.0,0.0,,0.0,0.0,18.2,9.6,89.2,1014.2,1.2,9.9,317.3,27.3,9.0,,06:19:00,1595935140,21:19:30,1595989170,0.29,Clear,Clear conditions throughout the day.,clear-day,"['TS633', 'KBIS', '72087100296', 'C2059', 'KY19', '72764024011']",obs
97,2022-07-25,1658725200,80.1,64.1,70.6,81.7,64.1,70.7,62.3,76.0,0.313,100.0,25.0,['rain'],0.0,0.0,29.8,18.2,141.7,1013.9,51.6,9.7,160.1,13.8,7.0,30.0,06:21:09,1658748069,21:14:10,1658801650,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
98,2019-07-07,1562479200,80.0,55.1,66.4,80.0,55.1,66.4,52.0,63.0,0.0,0.0,0.0,,0.0,0.0,33.3,12.7,190.8,1013.7,45.0,9.6,303.0,26.1,10.0,,05:33:52,1562499232,20:34:18,1562553258,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72476824051', 'KLAR', 'CPEC2', '72564524022', 'NUNC2', '72564024018', 'C2749', 'AN792', 'KGXY']",obs
99,2022-07-01,1656651600,87.2,56.0,71.9,84.7,56.0,71.6,52.8,53.8,0.0,0.0,0.0,,0.0,0.0,17.0,12.7,146.4,1015.7,3.2,9.9,326.7,28.1,9.0,10.0,06:01:10,1656673270,21:29:20,1656728960,0.09,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
100,2023-07-23,1690088400,89.0,65.9,78.4,90.9,65.9,79.5,65.1,65.8,0.0,0.0,0.0,,0.0,0.0,10.3,10.2,131.4,1013.7,0.1,9.9,259.6,22.4,9.0,30.0,06:14:52,1690110892,20:51:24,1690163484,0.2,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', '72551594947', 'ROFN1', 'E0651', '72551014939', 'KAHQ', 'KLNK']",obs
101,2022-07-01,1656651600,82.0,66.8,74.3,85.4,66.8,74.5,62.6,67.4,0.013,100.0,8.33,['rain'],0.0,0.0,29.8,22.9,70.2,1016.1,52.9,9.9,141.4,12.1,6.0,30.0,05:59:13,1656673153,21:02:11,1656727331,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['KBIE', '72094200323', 'AV230', '72551014939', 'KAHQ', 'KLNK']",obs
102,2020-07-05,1593928800,80.1,53.1,66.7,79.2,53.1,66.6,45.9,49.9,0.0,0.0,0.0,,0.0,0.0,20.8,10.3,222.3,1017.7,13.9,9.9,303.3,26.2,9.0,,05:41:55,1593949315,21:23:24,1594005804,0.52,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HVMT', 'E3848', 'KHLN', '72772024144', '72774024135']",obs
103,2023-07-11,1689055200,88.1,59.6,74.9,84.4,59.6,73.5,42.1,37.9,0.0,0.0,0.0,,0.0,0.0,30.5,19.7,271.9,1009.8,2.0,9.8,292.0,25.2,8.0,10.0,05:36:39,1689075399,20:32:44,1689129164,0.79,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', '72061999999', '72097799999', '72564024018', 'C2749', 'KFEW', 'K1AW']",obs
104,2020-07-13,1594620000,92.3,62.9,74.2,88.0,62.9,73.2,42.2,36.1,0.128,100.0,8.33,['rain'],0.0,0.0,41.6,28.3,238.1,1006.6,15.7,9.9,188.4,16.3,8.0,,05:38:39,1594640319,20:31:17,1594693877,0.78,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KCYS', 'CPEC2', '72061999999', '72564024018', 'C2749', 'KFEW']",obs
105,2020-07-13,1594616400,86.0,69.2,76.5,86.2,69.2,77.1,64.0,66.9,0.0,0.0,0.0,,0.0,0.0,34.6,21.9,164.2,1004.6,3.2,9.9,276.5,23.9,9.0,,06:10:05,1594638605,21:24:00,1594693440,0.77,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
106,2020-07-28,1595912400,89.1,61.1,76.6,88.3,61.1,76.4,58.7,56.9,0.0,0.0,0.0,,0.0,0.0,20.8,17.1,66.7,1011.3,3.7,9.9,305.9,26.4,9.0,,06:24:49,1595935489,21:10:19,1595988619,0.29,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
107,2022-07-30,1659157200,84.8,56.9,72.8,84.1,56.9,72.7,57.8,62.6,0.0,0.0,0.0,,0.0,0.0,20.8,13.8,184.5,1019.4,5.7,9.9,297.8,25.9,9.0,10.0,06:21:29,1659180089,20:44:33,1659231873,0.07,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', 'AV230', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs
108,2019-07-07,1562479200,73.1,52.1,60.8,73.1,52.1,60.8,52.2,74.4,0.102,100.0,12.5,['rain'],0.0,0.0,34.4,16.1,288.9,1013.5,29.7,9.8,173.6,15.0,8.0,,05:42:50,1562499770,21:22:51,1562556171,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KBTM', 'HVMT', 'E3848', 'KHLN', '72772024144', '72774024135']",obs
109,2021-07-25,1627192800,88.9,61.7,74.6,85.1,61.7,73.6,47.5,43.2,0.0,0.0,0.0,,0.0,0.0,38.6,18.8,175.7,1014.3,1.9,9.9,299.8,25.8,9.0,,05:48:40,1627213720,20:22:30,1627266150,0.55,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', 'KLAR', 'CPEC2', '72564524022', 'NUNC2', '72564024018', 'C2749', 'KFEW', 'K1AW']",obs
110,2021-07-15,1626325200,92.1,61.7,77.3,89.7,61.7,76.5,56.2,53.0,0.0,0.0,0.0,,0.0,0.0,26.4,15.8,151.0,1014.2,6.0,9.1,308.1,26.5,9.0,,06:04:28,1626347068,21:33:20,1626402800,0.2,Clear,Clear conditions throughout the day.,clear-day,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs
111,2020-08-17,1597640400,92.0,56.0,75.3,88.7,56.0,74.3,52.5,50.0,0.0,0.0,0.0,,0.0,0.0,17.0,14.9,136.2,1020.2,0.0,9.9,288.7,25.0,9.0,,06:47:26,1597664846,20:42:25,1597714945,0.95,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
112,2020-08-05,1596603600,82.7,63.5,71.7,82.4,63.5,71.7,60.5,70.1,0.0,0.0,0.0,,0.0,0.0,19.5,9.7,85.5,1013.5,59.8,9.9,194.8,16.8,6.0,,06:28:48,1596626928,21:08:30,1596679710,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['TS633', 'KBIS', '72087100296', 'C2059', 'KY19', '72764024011']",obs
113,2021-08-05,1628143200,87.5,55.1,72.5,84.0,55.1,71.4,40.5,37.2,0.009,100.0,4.17,['rain'],0.0,0.0,27.7,16.8,262.9,1015.1,13.3,9.5,264.8,22.9,9.0,,05:59:11,1628164751,20:10:42,1628215842,0.91,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KCYS', '72061999999', 'NUNC2', '72097799999', '72564024018', 'C2749', 'KFEW', 'K1AW']",obs
114,2019-08-30,1567144800,81.0,52.8,64.1,79.5,52.8,64.1,49.3,63.2,0.006,100.0,4.17,['rain'],0.0,0.0,33.3,24.1,185.8,1016.1,27.1,9.9,178.4,15.5,7.0,,06:23:37,1567167817,19:35:32,1567215332,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KCYS', 'CPEC2', '72061999999', '72097799999', 'NUNC2', '72564024018', 'C2749', 'AN792', 'KFEW', 'K1AW']",obs
115,2020-08-24,1598245200,95.0,68.0,80.6,96.4,68.0,81.2,63.8,59.6,0.0,0.0,0.0,,0.0,0.0,24.1,16.0,184.8,1014.8,0.0,9.0,238.3,20.7,7.0,,06:46:22,1598269582,20:10:57,1598317857,0.2,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs
116,2022-08-07,1659852000,81.0,61.1,69.8,80.0,61.1,69.8,54.1,60.2,0.202,100.0,16.67,['rain'],0.0,0.0,36.5,19.7,2.4,1015.9,43.1,9.4,215.2,18.6,8.0,30.0,06:00:56,1659873656,20:08:33,1659924513,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KCYS', 'KLAR', 'CPEC2', '72564524022', '72476994035', 'NUNC2', '72097799999', '72564024018', 'K1AW']",obs
117,2022-08-10,1660107600,96.1,62.9,79.9,97.7,62.9,80.7,62.7,58.9,0.0,0.0,0.0,,0.0,0.0,12.8,10.2,160.1,1020.3,8.0,9.9,273.5,23.5,8.0,10.0,06:32:06,1660131126,20:31:38,1660181498,0.45,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', 'AV230', '72551594947', '72551014939', 'KAHQ', 'KLNK']",obs
118,2022-08-10,1660107600,84.5,55.8,71.3,82.7,55.8,70.8,52.5,55.4,0.0,0.0,0.0,,0.0,0.0,23.0,15.5,71.3,1023.0,0.0,9.9,286.9,24.9,9.0,10.0,06:34:32,1660131272,21:01:35,1660183295,0.45,Clear,Clear conditions throughout the day.,clear-day,"['KBIS', '72087100296', 'C2059', 'TTKN8', 'KY19', '72764024011', 'MNDN8']",obs
119,2020-08-24,1598248800,89.1,56.0,73.4,85.2,56.0,72.4,41.1,33.4,0.0,0.0,0.0,,0.0,0.0,21.9,13.9,299.9,1012.5,2.1,8.1,139.3,12.0,6.0,,06:38:32,1598272712,20:21:06,1598322066,0.2,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HRWM8', 'E3848', 'KHLN', '72772024144', '72774024135']",obs
120,2019-08-19,1566194400,92.0,52.1,72.4,88.0,52.1,71.3,44.2,40.6,0.0,0.0,0.0,,0.0,0.0,27.7,11.4,302.2,1011.4,8.5,9.9,258.8,22.4,8.0,,06:31:09,1566217869,20:31:23,1566268283,0.64,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'E3848', 'KHLN', '72772024144', '72774024135']",obs
121,2021-08-14,1628917200,97.7,61.3,79.8,96.0,61.3,78.8,49.4,36.4,0.0,0.0,0.0,,0.0,0.0,21.9,8.1,211.0,1017.2,0.0,9.9,293.7,25.4,9.0,,06:39:56,1628941196,20:54:39,1628992479,0.22,Clear,Clear conditions throughout the day.,clear-day,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs
122,2021-08-24,1629781200,90.0,65.0,77.4,90.4,65.0,77.5,62.7,63.5,0.0,0.0,0.0,,0.0,0.0,32.2,24.2,359.9,1007.3,7.0,9.8,267.1,23.1,8.0,,06:55:17,1629806117,20:31:14,1629855074,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs
123,2020-09-09,1599631200,71.1,40.9,54.1,71.1,37.8,53.9,33.8,49.3,0.0,0.0,0.0,,0.0,0.0,23.0,10.3,100.7,1027.6,32.6,9.9,228.7,19.7,8.0,,06:58:59,1599656339,19:50:29,1599702629,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBTM', 'HVMT', 'E3848', 'KHLN', 'MTM68', '72772024144', '72774024135']",obs
124,2019-09-07,1567836000,81.8,56.6,67.9,79.8,56.6,67.7,42.3,46.7,0.018,100.0,4.17,['rain'],0.0,0.0,47.2,24.3,288.0,1014.0,11.3,9.9,230.9,19.8,9.0,,06:31:34,1567859494,19:22:22,1567905742,0.28,Rain,Clear conditions throughout the day with early morning rain.,rain,"['KCYS', '72061999999', 'CPEC2', '72097799999', 'NUNC2', '72564024018', 'BEYC2', 'AN792', 'A3614', 'KFEW', 'K1AW']",obs
125,2020-10-14,1602651600,53.7,36.9,47.3,53.7,29.5,41.8,29.5,51.7,0.081,100.0,8.33,['rain'],0.0,0.0,45.6,29.3,308.4,1007.1,56.3,9.8,75.9,6.6,3.0,,08:00:20,1602680420,18:56:50,1602719810,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs
126,2019-10-29,1572325200,38.0,21.9,30.0,34.7,15.8,25.8,24.0,79.2,0.0,0.0,0.0,,0.0,0.0,,15.9,354.2,1026.6,35.4,9.2,77.1,6.7,4.0,,07:53:35,1572353615,18:26:54,1572391614,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBIE', '72094200323', '72551594947', 'E7007', '72551014939', 'KAHQ', 'KLNK']",obs
127,2023-03-30,1680156000,44.1,33.3,38.6,39.8,25.5,33.0,33.7,82.8,0.735,100.0,66.67,"['rain', 'snow']",3.7,0.5,31.1,17.3,293.4,1006.5,99.9,6.4,59.0,4.9,3.0,10.0,07:30:06,1680183006,20:09:09,1680228549,0.29,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"['KBOI', 'KEUL', '72681524106', 'BOII', 'TR382', '72681394195', '72681024131', 'KMUO']",obs
128,2021-05-25,1621926000,63.0,54.0,57.7,63.0,54.0,57.7,48.3,72.1,0.061,100.0,12.5,['rain'],0.0,0.0,23.0,15.9,283.2,1020.2,97.4,9.4,194.5,16.7,7.0,,05:33:26,1621946006,20:45:32,1622000732,0.48,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['KSLE', 'E3257', '72694024232', 'KMMV', '72695994281', 'KUAO', '72688194273']",obs
129,2021-05-08,1620446400,60.0,44.4,52.7,60.0,43.3,52.0,38.8,61.7,0.041,100.0,8.33,['rain'],0.0,0.0,35.8,21.1,312.6,1014.3,65.9,9.8,174.9,15.3,7.0,,06:02:08,1620468128,20:07:42,1620518862,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KDCA', '72405013743', '72403793728', 'KADW', 'KDAA', 'F8307', '74594013705']",obs
