,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
414,2023-05-21,1684645200,75.8,58.7,67.9,75.8,58.7,67.9,53.8,62.6,0.0,0.0,0.0,,0.0,0.0,17.2,11.3,76.7,1019.8,71.4,9.9,154.1,13.5,6.0,06:02:11,1684666931,20:09:43,1684717783,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72340503930', 'SDNA4', '72341613925', '72340313963', 'KLRF', 'KSGT', 'E9770', 'KLIT', 'LNKA4']",obs,10.0
415,2022-05-28,1653714000,83.8,58.9,71.5,84.2,58.9,71.6,59.5,68.2,0.0,0.0,0.0,,0.0,0.0,15.9,10.1,120.3,1013.2,45.7,9.8,266.3,23.0,9.0,05:58:29,1653735509,20:14:44,1653786884,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'UAPA4', 'E9770', 'KLIT', 'LNKA4']",obs,15.0
416,2020-05-02,1588395600,91.2,68.4,77.9,96.7,68.4,79.7,65.7,67.6,0.0,0.0,0.0,,0.0,0.0,28.0,16.1,173.7,1014.4,51.4,9.9,281.1,24.3,10.0,06:46:19,1588419979,20:09:53,1588468193,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,
417,2020-05-31,1590901200,86.0,63.5,75.4,85.1,63.5,75.2,58.5,58.3,0.0,0.0,0.0,,0.0,0.0,21.9,10.0,15.7,1019.1,0.7,9.9,294.4,25.3,10.0,05:54:54,1590922494,20:02:26,1590973346,0.32,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'D5633', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,
418,2020-05-10,1589086800,78.9,56.1,66.6,78.9,56.1,66.6,50.1,57.9,0.001,100.0,4.17,['rain'],0.0,0.0,16.3,11.2,21.5,1021.8,29.8,9.9,318.7,27.6,10.0,06:13:29,1589109209,19:49:12,1589158152,0.61,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', 'LSU01', '1311W']",obs,
419,2021-05-21,1621573200,79.1,71.1,74.2,79.1,71.1,74.2,67.6,80.5,0.128,100.0,20.83,['rain'],0.0,0.0,35.2,21.3,101.9,1020.6,69.1,9.3,136.3,11.8,5.0,06:07:01,1621595221,19:56:08,1621644968,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', 'LSU01', '1311W']",obs,
420,2022-05-29,1653800400,96.8,74.0,83.6,99.4,74.0,84.9,66.8,60.0,0.0,0.0,0.0,,0.0,0.0,33.0,19.5,169.1,1005.6,34.9,9.7,279.0,24.0,9.0,06:30:35,1653823835,20:26:35,1653873995,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,75.0
421,2022-05-10,1652158800,88.9,69.4,79.1,92.7,69.4,80.6,68.9,73.2,0.0,0.0,0.0,,0.0,0.0,18.1,11.1,112.6,1018.8,12.8,9.7,310.3,26.9,10.0,06:13:51,1652181231,19:48:55,1652230135,0.32,Clear,Clear conditions throughout the day.,clear-day,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs,75.0
422,2023-05-21,1684645200,82.2,70.2,76.4,85.2,70.2,77.1,66.4,72.0,0.0,0.0,0.0,,0.0,0.0,15.0,9.0,10.5,1016.2,60.0,9.8,232.4,20.0,7.0,06:07:16,1684667236,19:55:51,1684716951,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72104600460', '99999953960', 'KBTR', '72232013970', 'LSU01', '1311W']",obs,10.0
423,2022-05-10,1652158800,85.7,70.6,77.3,88.8,70.6,78.4,68.0,74.6,0.0,0.0,0.0,,0.0,0.0,24.2,9.2,145.5,1019.4,40.7,8.8,266.1,22.9,9.0,06:06:25,1652180785,19:48:19,1652230099,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['MAYM6', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,15.0
424,2019-05-16,1557982800,90.9,66.7,79.2,91.2,66.7,79.3,61.6,58.1,0.0,0.0,0.0,,0.0,0.0,36.1,20.6,201.3,1007.9,0.0,9.9,306.9,26.3,10.0,06:09:06,1558004946,20:29:33,1558056573,0.42,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs,
425,2019-05-16,1557982800,87.9,63.0,75.7,89.3,63.0,76.1,63.7,69.6,0.0,0.0,0.0,,0.0,0.0,12.3,7.5,242.8,1015.8,8.4,9.8,290.3,25.2,10.0,06:02:16,1558004536,19:52:19,1558054339,0.42,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'D5633', 'KJVW', '72235413927', 'MAYM6', 'KHKS', '72235003940', 'KJAN', 'CYSM6']",obs,
426,2019-05-14,1557810000,79.1,58.9,69.0,79.1,58.9,69.0,58.4,70.0,0.0,0.0,0.0,,0.0,0.0,,9.2,111.0,1016.1,62.7,9.9,295.9,25.6,9.0,06:06:59,1557832019,20:04:22,1557882262,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT']",obs,
427,2023-05-17,1684299600,88.5,64.5,76.3,87.6,64.5,76.4,62.9,67.5,0.0,0.0,0.0,,0.0,0.0,9.2,5.3,24.0,1011.9,19.9,9.8,262.0,22.7,9.0,06:35:59,1684323359,20:19:12,1684372752,0.93,Clear,Clear conditions throughout the day.,clear-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,30.0
428,2022-05-28,1653714000,87.2,63.8,74.8,87.4,63.8,75.0,59.9,61.5,0.0,0.0,0.0,,0.0,0.0,40.1,24.7,162.9,1005.8,0.5,9.9,237.0,20.4,8.0,06:00:38,1653735638,20:39:50,1653788390,0.94,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', 'TS790', '72456013996', 'KLWC']",obs,30.0
429,2020-05-11,1589173200,50.8,40.0,46.4,50.8,37.5,45.2,30.7,55.1,0.015,100.0,8.33,['rain'],0.0,0.0,,7.5,327.5,1027.4,74.1,9.9,82.0,7.3,2.0,06:13:00,1589195580,20:25:41,1589246741,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs,
430,2020-05-09,1589000400,77.5,60.8,68.2,77.5,60.8,68.2,48.9,51.0,0.0,0.0,0.0,,0.0,0.0,20.8,14.5,53.3,1020.4,26.9,9.9,261.8,22.5,9.0,06:40:44,1589024444,20:14:28,1589073268,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,
431,2019-05-15,1557896400,85.8,60.3,72.6,86.1,60.3,72.9,62.6,73.0,0.0,0.0,0.0,,0.0,0.0,19.7,12.5,119.6,1011.4,3.1,9.3,207.5,17.7,7.0,06:09:59,1557918599,20:28:39,1557970119,0.39,Clear,Clear conditions throughout the day.,clear-day,"['E3101', '72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs,
432,2023-05-14,1684040400,84.7,64.8,74.8,86.6,64.8,75.5,65.3,73.6,0.0,0.0,0.0,,0.0,0.0,10.3,9.7,207.4,1019.3,32.0,9.9,191.4,16.7,7.0,06:10:53,1684062653,20:27:49,1684114069,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72456513920', 'KFOE', 'KUNK1', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs,30.0
433,2021-05-25,1621918800,87.5,71.5,78.7,95.7,71.5,81.1,71.1,78.6,0.014,100.0,8.33,['rain'],0.0,0.0,23.0,11.4,156.4,1015.7,87.9,9.5,205.5,17.8,7.0,06:31:52,1621942312,20:24:25,1621992265,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,
434,2023-05-21,1684645200,76.4,65.2,70.8,76.4,65.2,70.8,60.4,70.1,0.0,0.0,0.0,,0.0,0.0,16.1,11.5,11.1,1016.9,37.5,8.7,186.3,15.9,7.0,05:59:18,1684666758,19:55:48,1684716948,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,10.0
435,2023-05-01,1682917200,67.5,41.7,54.0,67.5,36.5,52.0,26.9,37.4,0.0,0.0,0.0,,0.0,0.0,33.6,19.9,307.9,1012.4,0.0,9.9,284.8,24.7,9.0,06:24:46,1682940286,20:15:31,1682990131,0.37,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', 'KUNK1', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs,10.0
436,2021-05-25,1621918800,75.9,65.3,70.6,75.9,65.3,70.6,64.6,81.8,0.0,0.0,0.0,,0.0,0.0,20.8,14.5,173.9,1014.7,69.6,9.9,174.7,14.9,6.0,06:18:55,1621941535,20:35:39,1621992939,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['F2084', '72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs,
437,2020-05-31,1590901200,87.8,72.0,79.2,89.7,72.0,80.0,65.3,63.7,0.0,0.0,0.0,,0.0,0.0,17.4,10.9,40.0,1018.3,52.2,9.9,221.0,19.2,10.0,06:03:17,1590922997,20:02:05,1590973325,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72104600460', 'AV521', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs,
438,2020-05-07,1588827600,83.5,53.1,70.5,86.3,53.1,71.0,58.3,66.9,0.0,0.0,0.0,,0.0,0.0,28.8,12.1,162.2,1016.5,43.8,9.9,157.1,13.6,7.0,06:42:14,1588851734,20:13:10,1588900390,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,
439,2023-05-01,1682917200,80.0,57.0,69.1,79.9,57.0,69.0,51.7,58.3,0.0,0.0,0.0,,0.0,0.0,12.8,13.5,296.6,1011.8,0.0,9.9,322.5,27.8,10.0,06:21:23,1682940083,19:42:49,1682988169,0.37,Clear,Clear conditions throughout the day.,clear-day,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs,10.0
440,2019-05-16,1557982800,85.5,63.0,74.6,87.2,63.0,75.1,63.0,69.1,0.0,0.0,0.0,,0.0,0.0,27.3,18.5,190.1,1012.1,22.2,9.9,258.2,22.4,8.0,06:24:52,1558005892,20:28:30,1558056510,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs,
441,2023-05-01,1682917200,73.3,53.5,62.5,73.3,53.5,62.5,41.9,50.8,0.0,0.0,0.0,,0.0,0.0,22.3,13.4,293.0,1011.0,23.1,9.9,296.3,25.4,9.0,06:14:30,1682939670,19:41:42,1682988102,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,10.0
442,2022-05-29,1653800400,87.5,71.8,80.4,89.8,71.8,81.5,63.6,57.1,0.0,0.0,0.0,,0.0,0.0,44.3,26.9,167.7,997.8,0.0,9.9,248.1,21.4,8.0,06:00:08,1653822008,20:40:35,1653874835,0.97,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', 'TS790', '72456013996', 'KLWC']",obs,38.0
443,2020-05-09,1589000400,68.5,43.7,56.8,68.5,39.7,55.9,39.5,53.9,0.0,0.0,0.0,,0.0,0.0,,10.1,129.6,1022.9,9.4,9.9,270.0,23.3,8.0,06:30:01,1589023801,20:23:31,1589073811,0.57,Clear,Clear conditions throughout the day.,clear-day,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs,
444,2019-05-14,1557810000,82.2,58.5,70.6,81.7,58.5,70.5,56.4,63.1,0.0,0.0,0.0,,0.0,0.0,26.4,18.4,198.8,1013.1,19.5,9.9,249.7,21.4,8.0,06:26:25,1557833185,20:26:55,1557883615,0.35,Clear,Clear conditions throughout the day.,clear-day,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs,
445,2020-05-07,1588827600,74.7,48.3,62.6,74.7,48.3,62.6,42.8,51.4,0.0,0.0,0.0,,0.0,0.0,15.5,7.7,84.4,1020.7,1.8,9.9,296.4,25.9,10.0,06:08:26,1588849706,19:46:30,1588898790,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'D5633', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,
446,2021-06-04,1622782800,84.7,64.0,73.7,84.1,64.0,73.7,62.0,70.2,0.0,0.0,0.0,,0.0,0.0,,6.9,130.7,1016.9,86.5,9.9,204.0,17.8,8.0,05:56:13,1622804173,20:19:07,1622855947,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72340503930', 'SDNA4', '72341613925', '72340313963', 'KLRF', 'KSGT', 'E9770', 'KLIT']",obs,
447,2019-06-10,1560142800,79.2,53.6,67.5,79.2,53.6,67.5,44.8,48.5,0.0,0.0,0.0,,0.0,0.0,26.2,12.0,329.4,1025.9,0.0,9.9,325.8,28.0,10.0,05:56:35,1560164195,20:47:55,1560217675,0.25,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs,
448,2023-06-04,1685854800,92.2,66.6,79.8,90.4,66.6,79.5,62.2,60.6,0.0,0.0,0.0,,0.0,0.0,19.5,8.6,41.8,1009.2,10.1,9.8,271.7,23.4,9.0,05:54:10,1685876050,20:04:15,1685927055,0.52,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,30.0
449,2022-06-10,1654837200,101.0,76.4,88.2,104.8,76.4,90.6,68.1,56.7,0.0,0.0,0.0,,0.0,0.0,24.2,14.8,195.1,1010.9,12.8,9.7,278.5,24.1,9.0,06:28:44,1654860524,20:32:26,1654911146,0.37,Clear,Clear conditions throughout the day.,clear-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,100.0
450,2022-06-28,1656392400,86.0,66.5,77.0,84.5,66.5,76.4,54.4,47.5,0.0,0.0,0.0,,0.0,0.0,19.7,13.6,55.9,1021.9,31.8,9.9,269.7,23.4,9.0,05:58:25,1656413905,20:26:25,1656465985,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'UAPA4', 'E9770', 'KLIT', 'LNKA4']",obs,10.0
451,2023-06-04,1685854800,90.6,61.8,76.1,89.5,61.8,75.8,60.3,63.2,0.0,0.0,0.0,,0.0,0.0,23.0,10.1,51.9,1014.2,10.4,9.6,305.2,26.1,9.0,05:57:52,1685876272,20:44:34,1685929474,0.52,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs,30.0
452,2022-06-02,1654146000,91.8,69.3,79.7,99.3,69.3,82.5,71.3,77.8,0.163,100.0,25.0,['rain'],0.0,0.0,20.8,9.7,301.9,1012.6,34.9,9.7,274.6,24.0,10.0,06:02:58,1654167778,20:02:54,1654218174,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs,100.0
453,2023-06-20,1687237200,103.3,80.0,89.9,116.3,80.0,98.8,74.6,64.1,0.0,0.0,0.0,,0.0,0.0,24.2,12.3,180.6,1006.5,31.3,9.1,246.0,21.3,8.0,06:29:39,1687260579,20:35:35,1687311335,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', 'C2969', '72254013904', '72254413958', 'D9418', 'E5093']",obs,75.0
454,2022-06-01,1654059600,89.8,72.0,79.2,97.1,72.0,81.9,72.7,81.8,0.02,100.0,8.33,['rain'],0.0,0.0,28.9,8.8,141.4,1014.9,53.1,9.3,214.5,18.4,8.0,06:03:11,1654081391,20:02:23,1654131743,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs,100.0
455,2022-06-22,1655874000,99.0,74.9,87.6,101.3,74.9,90.1,68.6,57.6,0.0,0.0,0.0,,0.0,0.0,18.8,7.7,162.8,1017.5,22.1,9.9,273.1,23.5,9.0,06:30:07,1655897407,20:36:02,1655948162,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,75.0
456,2020-06-25,1593061200,88.1,64.0,76.9,92.9,64.0,78.8,67.3,74.3,0.0,0.0,0.0,,0.0,0.0,,11.3,139.6,1016.2,38.5,9.9,331.3,28.7,10.0,05:57:32,1593082652,20:26:16,1593134776,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT', 'LNKA4']",obs,
457,2020-06-15,1592197200,94.5,71.9,81.5,96.4,71.9,82.9,67.5,65.0,0.052,100.0,4.17,['rain'],0.0,0.0,35.5,20.3,130.4,1018.6,33.9,9.8,214.1,18.4,7.0,06:28:58,1592220538,20:34:23,1592271263,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,
458,2023-06-20,1687237200,90.2,70.3,80.7,96.1,70.3,83.2,69.6,71.1,0.0,0.0,0.0,,0.0,0.0,16.1,9.4,351.2,1009.8,3.6,9.8,304.5,26.3,9.0,05:54:16,1687258456,20:10:28,1687309828,0.08,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,30.0
459,2019-06-10,1560142800,82.2,66.7,75.9,81.0,66.7,75.6,56.6,54.0,0.0,0.0,0.0,,0.0,0.0,32.9,21.3,350.8,1020.6,37.8,9.9,336.3,29.1,10.0,05:55:25,1560164125,20:21:51,1560216111,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT']",obs,
460,2020-06-15,1592197200,92.7,73.0,82.2,95.6,73.0,83.9,69.3,68.2,0.0,0.0,0.0,,0.0,0.0,15.0,6.7,46.6,1019.7,29.7,9.6,281.1,24.0,3.0,06:02:19,1592218939,20:08:35,1592269715,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '1311W']",obs,
461,2020-06-11,1591851600,84.8,61.2,73.4,83.1,61.2,73.0,56.9,60.8,0.0,0.0,0.0,,0.0,0.0,17.2,13.9,18.9,1023.4,5.0,9.9,341.0,29.7,10.0,05:55:21,1591872921,20:22:38,1591924958,0.69,Clear,Clear conditions throughout the day.,clear-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT', 'LNKA4']",obs,
462,2021-06-28,1624856400,80.5,69.9,74.3,83.7,69.9,74.5,69.6,85.6,0.84,100.0,20.83,['rain'],0.0,0.0,,13.0,75.6,1015.6,68.0,9.5,159.0,13.6,5.0,06:17:29,1624879049,20:49:24,1624931364,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs,
463,2021-06-23,1624424400,88.1,67.9,78.4,96.0,67.9,81.1,68.7,72.7,0.0,0.0,0.0,,0.0,0.0,14.8,5.8,72.7,1016.6,72.3,9.9,206.9,17.9,8.0,05:55:03,1624445703,20:11:06,1624497066,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,
464,2022-06-02,1654146000,74.0,68.0,71.3,74.0,68.0,71.3,66.9,86.1,1.4,100.0,41.67,['rain'],0.0,0.0,18.8,13.5,12.9,1014.2,85.1,9.1,34.9,3.0,2.0,05:56:46,1654167406,20:17:51,1654219071,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'E9770', 'UAPA4', 'KLIT', 'LNKA4']",obs,10.0
465,2023-06-08,1686200400,88.9,69.1,77.8,91.9,69.1,78.6,63.8,63.1,0.0,0.0,0.0,,0.0,0.0,20.8,15.8,76.9,1009.2,63.4,8.7,183.5,15.9,8.0,05:55:38,1686221738,20:20:59,1686273659,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72340503930', 'SDNA4', '72341613925', '72340313963', 'KLRF', 'KSGT', 'E9770', 'KLIT']",obs,30.0
466,2020-06-11,1591851600,94.5,63.1,80.0,91.0,63.1,78.4,50.9,40.9,0.0,0.0,0.0,,0.0,0.0,21.9,11.0,38.5,1022.3,2.8,9.9,291.7,25.0,9.0,06:28:43,1591874923,20:33:00,1591925580,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs,
467,2023-06-04,1685854800,78.5,64.3,70.9,78.5,64.3,70.9,63.9,79.6,0.0,0.0,0.0,,0.0,0.0,10.3,11.3,49.2,1012.6,42.4,9.9,159.4,13.8,5.0,06:15:24,1685877324,20:41:48,1685929308,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs,30.0
468,2022-06-01,1654059600,94.7,77.7,84.3,100.0,77.7,87.7,71.6,67.5,0.0,0.0,0.0,,0.0,0.0,29.8,14.8,144.3,1011.7,60.1,9.8,243.8,21.1,9.0,06:29:48,1654082988,20:28:13,1654133293,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,100.0
469,2020-06-25,1593061200,86.2,70.0,74.7,94.3,70.0,75.6,69.6,84.5,0.879,100.0,25.0,['rain'],0.0,0.0,36.1,16.9,203.4,1017.3,34.6,8.8,106.8,9.1,6.0,05:55:41,1593082541,20:11:22,1593133882,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72078700278', 'D5633', 'KJVW', '72235413927', 'MAYM6', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs,
470,2022-06-02,1654146000,90.4,73.7,81.4,92.5,73.7,82.3,67.8,65.8,0.0,0.0,0.0,,0.0,0.0,30.0,13.3,61.8,1012.9,45.6,9.8,236.5,20.5,9.0,06:29:36,1654169376,20:28:44,1654219724,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs,75.0
471,2021-06-15,1623733200,93.9,68.9,81.3,94.4,68.9,81.8,63.1,56.9,0.0,0.0,0.0,,0.0,0.0,,7.3,155.5,1016.4,2.7,9.9,329.2,28.3,10.0,06:14:27,1623755667,20:47:05,1623808025,0.18,Clear,Clear conditions throughout the day.,clear-day,"['72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs,
472,2020-06-25,1593061200,89.2,72.0,76.8,99.4,72.0,79.1,70.8,82.7,0.69,100.0,29.17,['rain'],0.0,0.0,51.5,28.2,167.4,1017.3,32.1,7.8,256.2,22.0,4.0,06:04:23,1593083063,20:10:43,1593133843,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs,
473,2021-06-04,1622782800,82.9,71.1,74.7,88.1,71.1,75.8,71.2,89.5,0.414,100.0,41.67,['rain'],0.0,0.0,29.8,6.9,63.5,1016.0,58.2,8.6,146.8,12.9,6.0,06:02:33,1622804553,20:04:01,1622855041,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs,
474,2023-06-20,1687237200,90.8,67.8,79.8,91.3,67.8,80.4,64.6,62.7,0.0,0.0,0.0,,0.0,0.0,20.8,13.8,103.6,1012.0,0.0,9.9,311.7,26.7,9.0,05:56:58,1687258618,20:51:42,1687312302,0.08,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs,10.0
475,2020-06-03,1591160400,84.0,70.1,75.8,86.6,70.1,76.3,68.8,79.8,0.011,100.0,4.17,['rain'],0.0,0.0,25.3,13.8,236.1,1014.9,73.8,9.9,198.5,16.9,10.0,05:56:22,1591181782,20:18:41,1591233521,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT', 'LNKA4']",obs,
476,2019-07-13,1562994000,91.2,66.7,79.3,95.9,66.7,81.8,69.3,74.1,0.0,0.0,0.0,,0.0,0.0,20.8,9.7,122.3,1015.4,0.3,9.6,301.4,26.0,10.0,06:07:43,1563016063,20:48:51,1563068931,0.39,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs,
477,2023-07-23,1690088400,91.9,66.6,78.8,94.5,66.6,79.9,64.8,64.6,0.0,0.0,0.0,,0.0,0.0,16.1,12.1,196.8,1015.8,5.4,9.9,326.5,28.3,10.0,06:31:46,1690111906,20:41:07,1690162867,0.2,Clear,Clear conditions throughout the day.,clear-day,"['72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs,30.0
