,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
252,2020-02-07,1581051600,60.8,37.0,51.4,60.8,29.5,48.2,38.4,64.4,0.295,100.0,29.17,['rain'],0.0,0.0,53.1,31.4,241.5,997.1,71.8,9.1,101.4,8.7,7.0,07:08:14,1581077294,17:39:57,1581115197,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KRIC', 'KFCI', '72401013740', 'F0267', 'KW96', 'PRGV2', 'KOFP', '72308493775']",obs,
253,2019-03-14,1552539600,80.6,65.7,72.0,82.7,65.7,72.1,62.1,71.2,0.0,0.0,0.0,,0.0,0.0,25.1,15.4,160.3,1016.4,73.9,9.9,133.2,11.6,6.0,06:56:52,1552564612,18:52:23,1552607543,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['99999973802', 'KMXF', '72226513821', '72226013895', 'KMGM', 'K1A9', 'MRSA1']",obs,
254,2022-03-09,1646802000,55.9,49.7,53.3,55.9,49.2,53.2,48.6,84.7,0.447,100.0,33.33,['rain'],0.0,0.0,32.2,12.2,322.2,1012.3,82.4,6.7,62.0,5.2,2.0,06:55:47,1646826947,18:40:48,1646869248,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KFTY', '0349W', 'F6303', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,10.0
255,2019-03-14,1552536000,73.8,57.3,65.1,73.8,57.3,65.1,55.8,72.8,0.018,100.0,4.17,['rain'],0.0,0.0,27.6,17.3,154.0,1018.5,69.2,9.4,105.0,9.0,6.0,07:49:32,1552564172,19:44:30,1552607070,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KFTY', '72219013874', 'E9807', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,
256,2021-03-18,1616040000,71.8,49.3,62.5,71.8,44.0,62.3,53.2,74.3,0.557,100.0,37.5,['rain'],0.0,0.0,34.6,20.9,239.8,1007.5,89.4,8.4,166.9,14.4,7.0,07:43:29,1616067809,19:48:00,1616111280,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KFTY', '0349W', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,
257,2021-03-18,1616040000,74.2,48.9,59.0,74.2,47.8,58.8,55.4,89.0,0.009,100.0,8.33,['rain'],0.0,0.0,27.1,16.8,184.7,1010.0,93.4,5.4,82.0,7.2,4.0,07:20:35,1616066435,19:24:58,1616109898,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['KLHZ', '0802W', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs,
258,2022-03-16,1647403200,77.9,61.9,68.1,77.9,61.9,68.1,57.6,72.9,0.0,0.0,0.0,,0.0,0.0,26.4,15.0,201.3,1014.7,79.4,9.2,197.9,17.1,9.0,07:45:41,1647431141,19:46:10,1647474370,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs,30.0
259,2023-03-27,1679889600,79.7,62.6,69.1,79.7,62.6,69.1,57.2,70.5,0.898,100.0,50.0,['rain'],0.0,0.0,29.8,12.4,268.5,1014.1,64.6,8.7,523.7,45.4,5.0,07:31:59,1679916719,19:54:27,1679961267,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['1066W', 'KFTY', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,10.0
260,2022-03-18,1647576000,76.9,56.8,63.8,76.9,56.8,63.8,59.4,87.4,2.059,100.0,33.33,['rain'],0.0,0.0,30.8,14.9,138.5,1016.3,87.7,5.7,125.0,10.7,7.0,07:43:15,1647603795,19:47:27,1647647247,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72214093805', 'K2J9', 'KBGE', 'KTLH', '72026853882', '1080W', '99999900325']",obs,10.0
261,2023-03-26,1679806800,77.3,66.9,71.7,77.3,66.9,71.7,64.8,78.9,1.811,100.0,37.5,['rain'],0.0,0.0,35.8,14.3,177.8,1012.5,80.1,9.1,58.8,5.0,5.0,06:41:20,1679830880,19:00:57,1679875257,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['99999973802', 'KMXF', '72226513821', 'F7894', '72226013895', 'KMGM', 'K1A9', 'BDAA1']",obs,60.0
262,2022-03-31,1648699200,72.1,65.9,68.2,72.1,65.9,68.2,62.4,81.7,0.546,100.0,25.0,['rain'],0.0,0.0,42.8,24.5,194.3,1007.3,90.1,8.6,48.7,4.1,2.0,07:02:18,1648724538,19:35:39,1648769739,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs,10.0
263,2020-04-20,1587355200,70.5,53.4,60.2,70.5,53.4,60.2,50.6,74.2,0.704,100.0,41.67,['rain'],0.0,0.0,26.4,15.4,305.4,1006.4,57.8,7.9,525.1,45.6,5.0,07:00:13,1587380413,20:12:59,1587427979,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['1066W', 'KFTY', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,
264,2022-04-05,1649134800,66.4,54.8,62.5,66.4,54.8,62.5,58.4,86.8,1.969,100.0,41.67,['rain'],0.0,0.0,37.4,14.2,167.2,1006.8,76.5,8.3,22.0,1.8,1.0,06:28:09,1649158089,19:08:03,1649203683,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['99999973802', 'KMXF', 'D3397', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9']",obs,10.0
265,2022-04-29,1651204800,82.3,61.7,72.0,82.3,61.7,72.0,56.5,59.8,0.0,0.0,0.0,,0.0,0.0,29.5,15.3,124.2,1017.7,63.9,9.9,230.4,19.9,9.0,06:55:23,1651229723,20:14:01,1651277641,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs,10.0
266,2019-04-19,1555646400,75.8,56.1,70.3,75.8,56.1,70.3,61.5,75.5,0.359,100.0,20.83,['rain'],0.0,0.0,46.8,31.0,219.1,1005.1,63.1,9.5,184.5,16.1,8.0,07:05:40,1555671940,20:07:18,1555718838,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', 'QUIF1', '99999900325']",obs,
267,2023-04-30,1682827200,69.0,57.0,63.9,69.0,57.0,63.9,60.3,88.3,0.56,100.0,45.83,['rain'],0.0,0.0,25.3,13.1,351.3,995.8,91.3,8.6,77.3,6.6,4.0,06:15:50,1682849750,19:58:46,1682899126,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'KOFP', '72308493775']",obs,10.0
268,2020-04-13,1586750400,73.9,57.7,66.8,73.9,57.7,66.8,55.6,68.2,0.899,100.0,25.0,['rain'],0.0,0.0,48.5,16.3,271.9,1010.2,44.8,9.2,226.4,19.5,9.0,07:08:41,1586776121,20:07:41,1586822861,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['1066W', '0536W', 'KFTY', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,
269,2021-04-25,1619323200,78.9,61.8,71.2,78.9,61.8,71.2,58.0,65.3,0.0,0.0,0.0,,0.0,0.0,23.6,17.8,318.9,1012.5,20.8,9.9,319.6,27.6,10.0,06:58:58,1619348338,20:11:32,1619395892,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325', '0434W']",obs,
270,2020-04-29,1588132800,82.1,59.3,71.0,81.4,59.3,70.9,56.5,63.0,0.0,0.0,0.0,,0.0,0.0,34.6,21.9,164.3,1014.9,22.6,9.9,268.3,23.2,10.0,06:36:31,1588156591,20:06:54,1588205214,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['1176W', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs,
271,2021-04-10,1618027200,70.8,56.8,63.1,70.8,56.8,63.1,61.1,93.3,0.273,100.0,29.17,['rain'],0.0,0.0,36.0,14.0,195.3,1009.7,67.4,7.8,64.8,5.7,3.0,07:15:09,1618053309,20:01:57,1618099317,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325', '0434W']",obs,
272,2023-04-28,1682654400,86.0,64.3,74.6,88.6,64.3,75.4,66.1,77.5,0.0,0.0,0.0,,0.0,0.0,20.8,17.3,238.2,1009.4,74.4,8.9,193.3,16.7,8.0,06:56:33,1682679393,20:13:12,1682727192,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs,60.0
273,2023-04-16,1681617600,82.3,62.8,70.7,85.2,62.8,70.9,65.3,84.2,0.162,100.0,20.83,['rain'],0.0,0.0,25.3,11.1,200.7,1014.3,68.5,9.3,182.1,15.6,10.0,07:08:56,1681643336,20:05:27,1681689927,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs,30.0
274,2019-04-14,1555214400,80.0,70.3,73.6,82.7,70.3,73.8,67.8,82.2,0.045,100.0,12.5,['rain'],0.0,0.0,23.4,14.8,172.4,1009.1,70.0,9.6,65.8,5.9,3.0,06:54:45,1555239285,19:54:44,1555286084,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72310503858', 'F1671', 'KCUB', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs,
275,2022-05-06,1651809600,85.7,69.8,76.0,86.7,69.8,76.6,66.1,73.0,0.006,100.0,4.17,['rain'],0.0,0.0,36.6,21.6,202.9,1008.1,61.2,7.9,195.3,16.9,7.0,06:30:09,1651833009,20:11:58,1651882318,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['1176W', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs,60.0
276,2021-05-04,1620100800,88.1,64.3,72.7,90.1,64.3,73.2,65.5,81.1,0.164,100.0,20.83,['rain'],0.0,0.0,38.3,17.2,226.4,1012.7,47.2,9.3,242.8,21.1,9.0,06:31:47,1620124307,20:10:36,1620173436,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72310503858', 'KCUB', 'KMMT', 'RCHQ', '72310013883', '72310453867', 'KCAE']",obs,
277,2021-05-03,1620014400,78.9,66.8,71.2,78.9,66.8,71.2,62.2,74.0,0.189,100.0,16.67,['rain'],0.0,0.0,31.1,20.8,204.4,1010.4,82.8,9.5,117.8,10.3,6.0,06:11:52,1620036712,20:01:54,1620086514,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'KOFP', '72308493775']",obs,
278,2021-05-03,1620014400,78.4,65.7,70.8,78.4,65.7,70.8,64.9,82.2,0.16,100.0,16.67,['rain'],0.0,0.0,27.6,15.3,222.5,1011.6,79.9,9.5,131.8,11.5,8.0,06:19:58,1620037198,20:03:25,1620086605,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs,
279,2022-05-25,1653454800,78.8,68.9,72.4,78.8,68.9,72.4,67.3,84.6,0.708,100.0,33.33,['rain'],0.0,0.0,21.7,14.6,131.4,1016.1,78.1,9.0,66.4,5.7,4.0,05:41:31,1653475291,19:43:12,1653525792,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['99999973802', 'KMXF', 'D3397', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9']",obs,30.0
280,2020-05-21,1590033600,68.9,58.1,63.5,68.9,58.1,63.5,62.3,95.7,1.094,100.0,87.5,['rain'],0.0,0.0,28.0,16.1,74.1,1018.4,92.8,4.7,37.9,3.3,2.0,06:04:45,1590055485,20:18:07,1590106687,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KLHZ', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722', 'F3724']",obs,
281,2022-05-09,1652068800,80.9,63.8,71.7,80.9,63.8,71.7,57.6,62.8,0.0,0.0,0.0,,0.0,0.0,25.9,14.1,66.6,1016.9,26.2,9.9,303.2,26.2,10.0,06:46:59,1652093219,20:20:36,1652142036,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs,10.0
282,2019-05-09,1557378000,84.6,66.5,72.9,89.0,66.5,73.7,67.1,83.2,1.57,100.0,25.0,['rain'],0.0,0.0,47.2,21.0,144.0,1015.3,59.9,9.6,169.1,14.5,8.0,05:51:45,1557399105,19:32:00,1557448320,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['99999973802', 'KMXF', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9']",obs,
283,2023-05-16,1684209600,79.2,62.2,69.6,79.2,62.2,69.6,60.0,72.3,1.342,100.0,25.0,['rain'],0.0,0.0,27.7,15.3,228.0,1011.7,92.6,9.0,193.0,16.6,7.0,05:59:51,1684231191,20:12:58,1684282378,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'KOFP', '72308493775']",obs,10.0
284,2023-06-19,1687150800,83.7,68.8,74.3,89.1,68.8,74.9,67.4,79.5,0.297,100.0,45.83,['rain'],0.0,0.0,42.5,14.4,200.4,1009.2,43.1,9.7,112.2,9.8,5.0,05:38:21,1687171101,19:54:54,1687222494,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['99999973802', 'KMXF', '72226513821', 'F7894', '72226013895', 'KMGM', 'K1A9', 'BDAA1']",obs,75.0
285,2022-06-17,1655438400,96.8,70.7,81.4,105.1,70.7,84.5,69.5,70.1,0.134,100.0,12.5,['rain'],0.0,0.0,38.2,8.4,272.2,1013.2,58.7,9.4,302.6,26.2,10.0,05:58:13,1655459893,20:33:01,1655512381,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722', '0425W']",obs,100.0
286,2023-06-19,1687147200,80.7,69.1,74.1,85.7,69.1,74.5,70.2,87.8,0.252,100.0,33.33,['rain'],0.0,0.0,25.3,17.4,180.1,1012.5,46.5,9.5,69.9,6.0,3.0,06:35:11,1687170911,20:41:55,1687221715,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs,60.0
287,2021-06-20,1624161600,80.2,71.5,75.0,85.2,71.5,75.3,70.4,86.3,0.886,100.0,50.0,['rain'],0.0,0.0,17.2,12.9,224.2,1012.5,87.4,8.8,86.3,7.5,8.0,05:58:43,1624183123,20:33:51,1624235631,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722', '0425W']",obs,
288,2020-06-01,1590984000,89.8,69.7,79.6,94.0,69.7,81.4,67.0,66.8,0.0,0.0,0.0,,0.0,0.0,20.8,15.3,83.3,1018.2,59.2,9.9,285.4,24.6,10.0,06:35:27,1591007727,20:34:58,1591058098,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325', '0434W']",obs,
289,2020-06-26,1593144000,91.9,72.9,81.9,99.8,72.9,86.2,71.5,72.0,0.0,0.0,0.0,,0.0,0.0,,6.5,354.3,1021.6,82.2,8.0,221.2,18.9,8.0,06:37:04,1593167824,20:43:11,1593218591,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325', '0434W']",obs,
290,2021-07-08,1625716800,78.8,71.3,74.8,78.8,71.3,74.8,72.9,94.0,2.334,100.0,45.83,['rain'],0.0,0.0,25.7,13.0,186.5,1012.9,88.5,6.9,41.7,3.6,2.0,06:05:53,1625738753,20:33:24,1625790804,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs,
291,2021-07-07,1625630400,84.7,70.9,76.2,87.8,70.9,77.1,68.9,79.4,0.15,100.0,33.33,['rain'],0.0,0.0,23.0,8.6,106.6,1016.7,76.4,9.8,163.4,14.0,7.0,06:33:42,1625654022,20:51:17,1625705477,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KFTY', '0349W', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,
292,2023-07-03,1688356800,93.4,79.4,85.3,103.6,79.4,91.8,73.5,69.0,0.0,0.0,0.0,,0.0,0.0,23.0,13.3,223.1,1013.6,67.4,9.0,248.2,21.3,8.0,06:03:02,1688378582,20:34:32,1688430872,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLHZ', '72214103731', '72213103713', '1327W', 'KRDU', '72306013722']",obs,75.0
293,2021-07-07,1625630400,88.6,72.3,80.6,94.6,72.3,83.5,70.8,73.3,0.004,100.0,4.17,['rain'],0.0,0.0,,11.0,155.4,1017.4,31.4,9.8,232.0,20.0,8.0,06:19:41,1625653181,20:38:33,1625704713,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72310503858', 'KCUB', 'KMMT', 'RCHQ', '72310013883', '72310453867', 'KCAE']",obs,
294,2019-08-09,1565323200,92.9,69.8,82.3,94.8,69.8,83.3,64.4,56.7,0.0,0.0,0.0,,0.0,0.0,25.3,15.8,284.3,1010.0,28.2,9.9,233.2,19.9,9.0,06:20:18,1565346018,20:09:39,1565395779,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'F0267', 'KW96', 'KOFP', '72308493775']",obs,
295,2023-08-10,1691643600,93.2,77.3,83.6,96.3,77.3,85.9,69.5,64.8,0.008,100.0,4.17,['rain'],0.0,0.0,37.8,19.7,260.9,1012.1,31.4,9.9,259.4,22.4,9.0,06:05:46,1691665546,19:35:01,1691714101,0.81,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['99999973802', 'KMXF', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9']",obs,60.0
296,2023-08-14,1691985600,96.8,76.0,84.3,109.8,76.0,90.1,73.8,72.2,0.001,100.0,4.17,['rain'],0.0,0.0,18.3,11.5,222.0,1014.2,65.5,9.6,177.4,15.3,8.0,06:32:26,1692009146,20:05:39,1692057939,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KLHZ', '72214103731', '72213103713', '1327W', 'KRDU', '72306013722', '0425W']",obs,60.0
297,2023-08-15,1692072000,98.2,75.1,82.6,111.9,75.1,87.5,74.9,79.2,0.2,100.0,25.0,['rain'],0.0,0.0,36.2,13.3,218.8,1010.8,65.6,9.3,190.3,16.4,10.0,06:33:13,1692095593,20:04:28,1692144268,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KLHZ', '72214103731', '72213103713', '1327W', 'KJNX', 'KRDU', '72306013722']",obs,75.0
298,2020-08-09,1596945600,94.0,75.0,83.5,103.1,75.0,89.5,75.6,79.2,0.0,0.0,0.0,,0.0,0.0,20.8,11.3,220.4,1020.0,32.6,9.8,279.0,24.0,10.0,07:00:35,1596970835,20:24:05,1597019045,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '0344W', '72026853882', '1080W', '99999900325']",obs,
299,2023-08-30,1693368000,82.7,73.1,76.0,87.3,73.1,76.9,71.1,85.1,0.33,100.0,29.17,['rain'],0.0,0.0,20.8,13.0,25.3,1006.8,85.9,9.5,518.1,45.6,5.0,07:09:52,1693393792,20:06:06,1693440366,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['1066W', 'KFTY', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,10.0
300,2020-08-18,1597723200,94.7,73.0,79.8,104.2,73.0,82.6,74.4,85.6,1.186,100.0,8.33,['rain'],0.0,0.0,35.5,16.3,125.6,1012.3,30.3,9.5,198.4,17.2,9.0,07:05:59,1597748759,20:15:14,1597796114,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['72214093805', 'K2J9', '0008W', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325', '0434W']",obs,
301,2020-08-06,1596686400,88.1,70.7,76.2,96.6,70.7,78.3,71.6,86.6,2.094,100.0,58.33,['rain'],0.0,0.0,18.3,13.1,92.2,1017.9,57.9,8.6,208.3,18.1,9.0,06:18:25,1596709105,20:12:10,1596759130,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'KOFP', '72308493775']",obs,
302,2022-09-28,1664337600,79.9,60.7,70.2,79.9,60.7,70.2,44.9,41.4,0.0,0.0,0.0,,0.0,0.0,32.3,20.0,21.0,1015.3,31.6,9.9,210.0,18.0,8.0,07:28:51,1664364531,19:26:11,1664407571,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs,10.0
303,2020-09-16,1600228800,78.7,75.7,77.2,78.7,75.7,77.2,74.0,90.1,3.919,100.0,66.67,['rain'],0.0,0.0,32.1,19.1,120.1,1010.0,85.1,8.2,15.9,1.4,1.0,07:22:20,1600255340,19:40:43,1600299643,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '0344W', '72026853882', '1080W', '99999900325']",obs,
304,2022-09-27,1664251200,82.9,65.7,74.4,81.5,65.7,74.1,53.3,49.4,0.0,0.0,0.0,,0.0,0.0,20.2,11.3,17.9,1014.3,25.1,9.9,196.0,17.1,7.0,07:28:17,1664278097,19:27:26,1664321246,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs,10.0
305,2021-10-25,1635134400,77.4,60.5,66.2,77.4,60.5,66.2,62.8,89.4,0.508,100.0,25.0,['rain'],0.0,0.0,37.8,17.9,176.6,1012.7,70.6,9.1,95.5,8.4,4.0,07:27:51,1635161271,18:19:09,1635200349,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KRIC', 'KFCI', 'F2053', 'AS694', '72401013740', 'KW96', 'KOFP', '72308493775']",obs,
306,2019-10-25,1571979600,76.4,65.5,71.0,76.4,65.5,71.0,65.7,83.7,0.002,100.0,8.33,['rain'],0.0,0.0,,10.1,79.8,1017.3,69.3,9.9,48.8,4.1,3.0,06:56:24,1572004584,18:01:40,1572044500,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['99999973802', 'KMXF', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9', 'BDAA1']",obs,
307,2022-10-29,1667016000,70.9,64.9,67.4,70.9,64.9,67.4,62.8,85.2,0.0,0.0,0.0,,0.0,0.0,23.5,14.4,79.0,1021.5,84.0,9.9,47.0,3.9,2.0,07:49:19,1667044159,18:51:55,1667083915,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs,10.0
308,2021-10-28,1635393600,80.9,61.9,69.4,81.8,61.9,69.5,61.9,80.1,1.733,100.0,33.33,['rain'],0.0,0.0,34.7,21.7,203.6,1004.2,76.0,9.3,118.8,10.2,7.0,07:48:44,1635421724,18:52:35,1635461555,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['72214093805', 'K2J9', 'KTLH', '1080W', '99999900325']",obs,
309,2023-11-15,1700024400,64.8,56.7,60.9,64.8,56.7,60.9,59.1,93.8,0.59,100.0,66.67,['rain'],0.0,0.0,24.2,14.8,58.9,1019.5,99.9,8.3,24.3,2.0,1.0,07:02:53,1700049773,17:40:15,1700088015,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '1080W', '72026853882']",obs,10.0
310,2023-11-21,1700542800,68.0,53.0,60.5,68.0,53.0,60.5,58.3,92.9,0.973,100.0,66.67,['rain'],0.0,0.0,24.2,9.9,145.7,1017.3,96.3,7.0,20.0,1.7,1.0,07:02:14,1700568134,17:17:36,1700605056,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['1176W', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs,10.0
311,2022-12-14,1670997600,67.6,55.8,60.0,67.6,55.8,60.0,54.5,82.2,1.822,100.0,45.83,['rain'],0.0,0.0,27.5,13.9,118.6,1011.0,95.3,8.5,14.2,1.1,1.0,06:38:43,1671021523,16:41:13,1671057673,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['99999973802', 'KMXF', '72226513821', '72226013895', 'KMGM', 'K1A9', 'AV715', 'BDAA1', 'TKSA1']",obs,10.0
312,2021-12-11,1639198800,73.2,49.7,61.3,73.2,45.2,61.1,57.5,87.7,0.439,100.0,25.0,['rain'],0.0,0.0,41.4,17.1,241.7,1015.2,96.8,6.0,42.3,3.7,2.0,07:32:33,1639225953,17:29:28,1639261768,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KFTY', '0349W', 'F6303', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs,
313,2020-12-24,1608786000,64.4,42.4,56.1,64.4,34.1,55.2,52.5,88.0,0.809,100.0,41.67,['rain'],0.0,0.0,39.8,23.4,214.8,1010.7,83.1,8.5,21.5,1.9,1.0,07:27:25,1608812845,17:20:50,1608848450,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['1176W', 'TT510', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'F2998', 'KCAE']",obs,
